,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
870,6.33917,6.3608494,6.57517,6.219002,6.373238,6.2214794,6.7727656,6.1682096,6.5026975,6.555968,6.7318835,6.134141,6.5491543,6.3942986,6.37138,6.533049,6.2078524,6.686666,6.691002,6.880545,5.529585,6.4457107,6.4283667
871,6.3379307,6.3546553,6.5658784,6.216524,6.37138,6.222099,6.770288,6.1737843,6.496503,6.551632,6.723831,6.1322827,6.547915,6.390582,6.367044,6.534288,6.205994,6.69286,6.6885242,6.8811646,5.537637,6.4457107,6.4184556
872,6.332356,6.346603,6.5572066,6.2183824,6.355275,6.2183824,6.770288,6.1713066,6.487831,6.547296,6.7225924,6.135999,6.544199,6.3837686,6.370141,6.5231385,6.204136,6.68233,6.690382,6.8724923,5.5283456,6.439516,6.4116426
873,6.3329754,6.341028,6.5491543,6.2183824,6.354036,6.2109494,6.7659516,6.172545,6.48969,6.5466766,6.7095847,6.134141,6.543579,6.3769546,6.3750963,6.524377,6.204136,6.68233,6.6854267,6.8700147,5.521532,6.4358,6.404209
874,6.3212066,6.33917,6.5448184,6.211569,6.3497,6.2121882,6.7578993,6.1737843,6.477301,6.5411015,6.707107,6.143432,6.5417213,6.366424,6.379432,6.5231385,6.1985607,6.686666,6.6767554,6.8632016,5.5072856,6.4376583,6.394918
875,6.3106766,6.3274007,6.5324297,6.208472,6.351558,6.196703,6.7523246,6.1793585,6.466771,6.5423403,6.69286,6.139716,6.540482,6.3565135,6.374477,6.518183,6.1917477,6.6860466,6.669322,6.8514323,5.4992332,6.424031,6.383149
876,6.3088183,6.3199677,6.5274744,6.191128,6.3404083,6.185553,6.741175,6.1737843,6.45686,6.5274744,6.691002,6.146529,6.5324297,6.343506,6.377574,6.506414,6.1849337,6.6922407,6.6563144,6.8483353,5.4973745,6.421553,6.379432
877,6.3057213,6.323065,6.5318103,6.2022777,6.3416476,6.1942253,6.751705,6.186792,6.458099,6.5336685,6.694099,6.1582985,6.536146,6.3329754,6.3800516,6.4996004,6.1985607,6.6978154,6.6625085,6.8520517,5.4930387,6.4153585,6.3750963
878,6.311915,6.3298783,6.5355268,6.196703,6.3571334,6.2022777,6.7628546,6.2028966,6.470487,6.533049,6.697196,6.1688285,6.5460567,6.3503194,6.391821,6.5070333,6.208472,6.7182565,6.6569333,6.8588653,5.4973745,6.421553,6.3837686
879,6.315632,6.3274007,6.5045557,6.1700673,6.326162,6.1756425,6.7548027,6.1942253,6.4717264,6.5392437,6.698435,6.119894,6.534288,6.32802,6.3881044,6.48969,6.1793585,6.698435,6.616671,6.8124084,5.4911804,6.3893433,6.38191
880,6.3199677,6.3168707,6.485973,6.1564403,6.311296,6.1539626,6.754183,6.180598,6.451905,6.5355268,6.68233,6.0932593,6.5293326,6.311296,6.381291,6.46739,6.162015,6.6885242,6.5956106,6.794445,5.486225,6.3788133,6.3738575
881,6.3106766,6.320587,6.4791594,6.1440516,6.3038626,6.150246,6.7585187,6.173165,6.4450912,6.528094,6.674278,6.0839677,6.509511,6.3020043,6.3781934,6.4574795,6.1582985,6.682949,6.5770283,6.7882514,5.479411,6.368902,6.3750963
882,6.311296,6.3143926,6.4766817,6.134141,6.3057213,6.135999,6.7566605,6.1669703,6.4376583,6.520661,6.6637473,6.0901623,6.498361,6.300146,6.362708,6.451905,6.151485,6.679233,6.5739307,6.793826,5.4843664,6.381291,6.3719993
883,6.304482,6.3162513,6.4779205,6.126708,6.3088183,6.135999,6.764094,6.1613955,6.4339414,6.508272,6.6581726,6.084587,6.490928,6.3020043,6.358991,6.4388967,6.143432,6.6711802,6.5603037,6.7888703,5.468262,6.374477,6.367044
884,6.300146,6.3038626,6.4841146,6.123611,6.3026237,6.126708,6.7572803,6.1521044,6.425889,6.5026975,6.6507397,6.0765347,6.4853535,6.2902355,6.354036,6.430225,6.138477,6.664986,6.544199,6.7801986,5.4763145,6.3719993,6.3633275
885,6.289616,6.30634,6.4766817,6.119275,6.3094373,6.129805,6.760377,6.147149,6.4184556,6.4952645,6.6464033,6.079632,6.477301,6.295191,6.3478417,6.424031,6.13538,6.6538367,6.533049,6.7808185,5.48127,6.3757157,6.3602304
886,6.280325,6.3143926,6.479779,6.105028,6.3069596,6.1316633,6.7665715,6.1372385,6.4153585,6.4884505,6.6457844,6.079632,6.472346,6.2902355,6.343506,6.4184556,6.1440516,6.651978,6.5318103,6.7783403,5.4738364,6.373238,6.357753
887,6.280944,6.31749,6.477301,6.107506,6.3106766,6.1372385,6.7659516,6.143432,6.4153585,6.493406,6.648262,6.0870647,6.466771,6.293952,6.335453,6.4178367,6.1446714,6.6538367,6.531191,6.7863927,5.4769335,6.3837686,6.3608494
888,6.275369,6.324923,6.484734,6.106267,6.3199677,6.1347604,6.7696686,6.141574,6.4184556,6.50022,6.647642,6.0895424,6.4593377,6.2964296,6.331737,6.4153585,6.1446714,6.6464033,6.525616,6.7863927,5.474456,6.3837686,6.358991
889,6.2685556,6.32802,6.4865923,6.108125,6.31749,6.1409545,6.767191,6.14591,6.4110227,6.4958835,6.6495004,6.0914006,6.4587183,6.2964296,6.334834,6.4147396,6.145291,6.6470227,6.534288,6.793826,5.4725976,6.391821,6.3645663
890,6.2580256,6.341028,6.4810176,6.1099834,6.321826,6.147149,6.7647133,6.146529,6.409165,6.497742,6.6433067,6.108125,6.450666,6.2945714,6.3304977,6.416598,6.1477685,6.6457844,6.5274744,6.7882514,5.4732175,6.386865,6.37138
891,6.246876,6.33917,6.4841146,6.106267,6.3143926,6.14591,6.7622356,6.143432,6.4079256,6.485973,6.648881,6.1025505,6.4500465,6.293952,6.3292594,6.4079256,6.14591,6.63959,6.537385,6.7913485,5.4769335,6.385007,6.3676634
892,6.23201,6.341028,6.482876,6.101931,6.30634,6.1552014,6.7479887,6.1372385,6.412881,6.485973,6.642687,6.096976,6.4457107,6.2840414,6.323684,6.3986344,6.138477,6.6265817,6.5355268,6.7857738,5.4620676,6.373238,6.365805
893,6.2177634,6.33917,6.477301,6.105028,6.297049,6.151485,6.734361,6.139716,6.4060674,6.4884505,6.6457844,6.096356,6.4407554,6.275369,6.3143926,6.3955374,6.1378574,6.632157,6.5349073,6.7771015,5.4527764,6.3781934,6.3676634
894,6.2066135,6.341028,6.4729652,6.1037893,6.300146,6.1521044,6.720734,6.135999,6.4079256,6.4791594,6.6433067,6.1013117,6.4339414,6.2716527,6.3106766,6.399254,6.139716,6.629679,6.5429597,6.773385,5.4496794,6.370141,6.3633275
895,6.2035165,6.33917,6.475443,6.096356,6.2933326,6.157679,6.712682,6.141574,6.412881,6.4760623,6.651978,6.096976,6.433322,6.2666974,6.311915,6.39244,6.1390963,6.6309175,6.5528703,6.7659516,5.4341936,6.368283,6.3639464
896,6.2128077,6.3521776,6.487212,6.106267,6.3038626,6.172545,6.71454,6.158918,6.424031,6.4903092,6.669322,6.110603,6.4413743,6.2759886,6.32802,6.404209,6.1477685,6.642687,6.5726924,6.7801986,5.4372907,6.3788133,6.3750963
897,6.2214794,6.3639464,6.497742,6.1037893,6.304482,6.1799784,6.7114425,6.170687,6.440136,6.505175,6.6860466,6.1118417,6.4611964,6.2889967,6.3267817,6.412881,6.1632543,6.6563144,6.586939,6.7771015,5.436052,6.3874846,6.379432
898,6.227674,6.3497,6.469249,6.0914006,6.2722726,6.1552014,6.6965766,6.1632543,6.4450912,6.503317,6.6854267,6.0734377,6.443852,6.269175,6.3329754,6.3955374,6.125469,6.6389704,6.556587,6.740556,5.4372907,6.3459835,6.3912015
899,6.2282934,6.351558,6.463054,6.0870647,6.2611227,6.146529,6.697196,6.1521044,6.4481883,6.4952645,6.686666,6.0573325,6.4469495,6.279086,6.324304,6.386865,6.1211333,6.6327763,6.5522513,6.733123,5.4310966,6.3366923,6.390582
900,6.2245765,6.3404083,6.4562407,6.088304,6.256787,6.146529,6.6922407,6.150865,6.443852,6.493406,6.6860466,6.0480413,6.4413743,6.269175,6.315632,6.3788133,6.1137004,6.6364927,6.555968,6.729406,5.431716,6.3298783,6.385007
901,6.23139,6.342267,6.4686294,6.088923,6.255548,6.14591,6.689763,6.13538,6.4450912,6.4884505,6.6854267,6.046183,6.4351807,6.2797055,6.315632,6.385007,6.1099834,6.6234846,6.5646396,6.73622,5.431716,6.343506,6.386246
902,6.2295322,6.3329754,6.4698677,6.0907817,6.2561674,6.1378574,6.683569,6.131044,6.4407554,6.485973,6.684808,6.044944,6.4376583,6.2840414,6.3069596,6.379432,6.108125,6.62906,6.5652595,6.7349806,5.424902,6.3373117,6.390582
903,6.2282934,6.324923,6.475443,6.1025505,6.261742,6.1347604,6.6804714,6.127947,6.4413743,6.4791594,6.677994,6.0498996,6.4308443,6.284661,6.30634,6.373238,6.098834,6.6222463,6.562162,6.739936,5.424902,6.331737,6.385627
904,6.2344875,6.3298783,6.4779205,6.107506,6.262981,6.1291857,6.68233,6.1205134,6.436419,6.480398,6.6810913,6.054855,6.427128,6.2964296,6.3075795,6.370141,6.0932593,6.6216264,6.566498,6.7417946,5.4298573,6.3311176,6.380671
905,6.2344875,6.323684,6.480398,6.10317,6.269175,6.132902,6.6810913,6.1223717,6.440136,6.4760623,6.6841884,6.0598106,6.427128,6.2964296,6.3106766,6.3676634,6.101931,6.617291,6.5770283,6.7523246,5.4372907,6.3342147,6.386246
906,6.238204,6.323684,6.484734,6.123611,6.278466,6.132902,6.6860466,6.1223717,6.451905,6.477301,6.691002,6.062907,6.4296055,6.308199,6.310057,6.365805,6.108125,6.6222463,6.5776477,6.760377,5.4372907,6.332356,6.385627
907,6.2450175,6.3292594,6.485973,6.131044,6.282183,6.125469,6.682949,6.12485,6.4481883,6.4735847,6.6922407,6.0728183,6.42465,6.3106766,6.311915,6.3769546,6.107506,6.6185293,6.5776477,6.7665715,5.452157,6.3397894,6.393679
908,6.25369,6.32802,6.483495,6.1446714,6.2902355,6.1229916,6.686666,6.1186557,6.443852,6.4760623,6.6947184,6.0777736,6.430225,6.308199,6.312535,6.373238,6.109364,6.6222463,6.5776477,6.7684293,5.4490595,6.3329754,6.3874846
909,6.254309,6.323065,6.482876,6.152724,6.2945714,6.119894,6.6947184,6.127947,6.4426136,6.475443,6.686666,6.0914006,6.4252696,6.3026237,6.311915,6.3769546,6.1118417,6.6259623,6.5776477,6.771527,5.455873,6.334834,6.3912015
910,6.249973,6.3224454,6.4810176,6.1675897,6.29581,6.110603,6.691002,6.1211333,6.44633,6.4766817,6.6854267,6.1044087,6.4221725,6.3032436,6.3137736,6.37138,6.1149387,6.625343,6.5757895,6.7789598,5.455873,6.332356,6.385627
911,6.2524505,6.3168707,6.485973,6.169448,6.292713,6.1037893,6.6885242,6.1223717,6.4450912,6.475443,6.679233,6.1044087,6.424031,6.29581,6.3162513,6.3726187,6.1087446,6.6222463,6.578886,6.7727656,5.4571123,6.3224454,6.38191
912,6.240062,6.3088183,6.480398,6.173165,6.288377,6.100073,6.686666,6.11432,6.4370384,6.466771,6.6711802,6.1006923,6.4308443,6.295191,6.3150125,6.374477,6.1118417,6.6160517,6.5770283,6.7659516,5.450299,6.3212066,6.374477
913,6.2332487,6.295191,6.4760623,6.176262,6.287758,6.079632,6.6817107,6.118036,6.433322,6.463054,6.6761355,6.1006923,6.4327025,6.275369,6.315632,6.368283,6.12485,6.6154323,6.57455,6.767191,5.4577317,6.315632,6.3695216
914,6.2388234,6.29581,6.471107,6.1830754,6.2920938,6.084587,6.683569,6.115558,6.440136,6.4649124,6.674278,6.109364,6.4370384,6.2759886,6.3168707,6.373238,6.132902,6.621007,6.5764084,6.7653327,5.44844,6.3143926,6.3676634
915,6.247495,6.3020043,6.4791594,6.196703,6.301385,6.084587,6.6990542,6.1322827,6.4407554,6.47854,6.6761355,6.126708,6.4531436,6.280325,6.32802,6.3837686,6.139716,6.635254,6.5850806,6.773385,5.4633064,6.324923,6.3707604
916,6.2561674,6.305102,6.4735847,6.185553,6.290855,6.0759153,6.6934795,6.1347604,6.447569,6.4853535,6.6804714,6.1186557,6.466771,6.273511,6.335453,6.39244,6.138477,6.6433067,6.5739307,6.7609963,5.462687,6.321826,6.37138
917,6.2524505,6.2933326,6.447569,6.175023,6.2580256,6.044944,6.695957,6.123611,6.4481883,6.4903092,6.6656055,6.079632,6.4642935,6.2636003,6.3373117,6.3719993,6.115558,6.62906,6.5429597,6.733742,5.468262,6.28528,6.3695216
918,6.2561674,6.277847,6.439516,6.155821,6.246876,6.026981,6.689763,6.1137004,6.4370384,6.477301,6.6507397,6.066624,6.4680095,6.2518315,6.3311176,6.3633275,6.105028,6.604902,6.528094,6.721973,5.4620676,6.2728915,6.3565135
919,6.2357264,6.2654586,6.4252696,6.1483874,6.2332487,6.0158315,6.6916213,6.0982146,6.4203143,6.4649124,6.638351,6.052377,6.455002,6.24254,6.308199,6.3497,6.09264,6.5906553,6.5175633,6.71454,5.4645452,6.2666974,6.345364
920,6.2326293,6.2524505,6.412881,6.141574,6.227674,6.012115,6.689763,6.0864453,6.4097843,6.452524,6.621007,6.035033,6.458099,6.2326293,6.2995267,6.343506,6.084587,6.5819836,6.5076528,6.716398,5.4602094,6.264839,6.3274007
921,6.2245765,6.24254,6.4234114,6.126708,6.2227187,6.004062,6.6885242,6.074057,6.401112,6.4426136,6.610477,6.037511,6.4481883,6.2282934,6.2902355,6.345364,6.084587,6.567117,6.497742,6.7151594,5.4515376,6.270414,6.321826
922,6.22086,6.2388234,6.425889,6.1285663,6.219002,5.9997263,6.686666,6.0678625,6.390582,6.436419,6.5999465,6.037511,6.4481883,6.223957,6.280944,6.3342147,6.0709596,6.5615425,6.4853535,6.7201147,5.4509177,6.277228,6.3193483
923,6.219621,6.2282934,6.4203143,6.1223717,6.2159047,6.003443,6.686666,6.0622883,6.376335,6.4327025,6.598708,6.0362725,6.4481883,6.2326293,6.2716527,6.3397894,6.069721,6.5572066,6.48907,6.7182565,5.4490595,6.280325,6.320587
924,6.213427,6.2233377,6.42465,6.108125,6.2097106,6.002204,6.6810913,6.061049,6.37138,6.4277472,6.5875583,6.033795,6.440136,6.2270546,6.256787,6.32802,6.0554743,6.5485344,6.4853535,6.7244506,5.443485,6.278466,6.3069596
925,6.2078524,6.216524,6.4184556,6.097595,6.2035165,5.99601,6.673658,6.052377,6.362708,6.4265084,6.5801253,6.025742,6.440136,6.2214794,6.2450175,6.3304977,6.054855,6.538624,6.4791594,6.7300253,5.443485,6.284661,6.2995267
926,6.2016582,6.209091,6.4184556,6.0895424,6.1985607,6.003443,6.666225,6.0468025,6.351558,6.416598,6.566498,6.0201674,6.443852,6.214666,6.2289124,6.321826,6.052377,6.529952,6.4748235,6.7182565,5.436052,6.277228,6.300766
927,6.196703,6.2035165,6.419695,6.0777736,6.1991806,5.997868,6.663128,6.0418468,6.3366923,6.4184556,6.5652595,6.024503,6.443233,6.2053742,6.220241,6.3329754,6.044325,6.528713,6.461816,6.7244506,5.4354324,6.2902355,6.2982883
928,6.191128,6.2016582,6.4203143,6.085826,6.1979413,5.999107,6.6699414,6.0381308,6.331737,6.41412,6.5615425,6.020787,6.436419,6.204136,6.2128077,6.3311176,6.041228,6.523758,6.474204,6.72507,5.4323354,6.289616,6.297049
929,6.1799784,6.201039,6.422792,6.077154,6.180598,5.9929123,6.6606503,6.0406084,6.320587,6.4104033,6.5497737,6.0201674,6.4370384,6.1942253,6.209091,6.324923,6.03875,6.524377,6.470487,6.7256894,5.424902,6.286519,6.287758
930,6.169448,6.2035165,6.4277472,6.069102,6.176881,5.9904346,6.6464033,6.033795,6.3168707,6.405448,6.5423403,6.018309,6.4283667,6.1874113,6.1998,6.323065,6.025742,6.518183,6.4661517,6.728787,5.4199467,6.2828026,6.280325
931,6.163873,6.200419,6.4221725,6.0703406,6.1688285,5.994771,6.6315374,6.0399885,6.3094373,6.4035897,6.5367656,6.015212,6.432083,6.1818366,6.1954637,6.323065,6.0220256,6.520041,6.46739,6.7213535,5.4187083,6.2815638,6.282183
932,6.151485,6.2016582,6.4209337,6.061669,6.166351,5.9922934,6.627821,6.034414,6.3057213,6.399254,6.544199,6.0096374,6.4308443,6.176881,6.1793585,6.3193483,6.024503,6.520041,6.465532,6.726928,5.413133,6.2741303,6.269175
933,6.153343,6.216524,6.4283667,6.0660043,6.170687,5.9997263,6.6309175,6.043086,6.3162513,6.4004927,6.5485344,6.0139728,6.434561,6.1688285,6.185553,6.32802,6.028839,6.525616,6.479779,6.7312646,5.415611,6.288377,6.2741303
934,6.163873,6.2270546,6.440136,6.077154,6.175023,6.021406,6.638351,6.0542355,6.3212066,6.4178367,6.569595,6.0251226,6.4457107,6.180598,6.201039,6.341028,6.0455637,6.5460567,6.50022,6.743653,5.428619,6.300146,6.282183
935,6.176881,6.2357264,6.433322,6.061049,6.174403,6.0127344,6.638351,6.0604296,6.335453,6.4221725,6.573312,6.0108757,6.4419937,6.1793585,6.201039,6.3459835,6.0313168,6.551632,6.483495,6.7244506,5.421186,6.284661,6.2840414
936,6.1793585,6.238204,6.4178367,6.0480413,6.151485,5.9929123,6.635254,6.0604296,6.32802,6.4221725,6.571453,5.98486,6.4376583,6.173165,6.2047553,6.3335953,6.010257,6.543579,6.4605765,6.7108235,5.424283,6.2598834,6.286519
937,6.181217,6.236965,6.4135003,6.044944,6.145291,5.9823823,6.641448,6.0573325,6.326162,6.4209337,6.5708337,5.980524,6.428986,6.1688285,6.2053742,6.3224454,6.0028234,6.5392437,6.471107,6.705868,5.425522,6.2518315,6.285899
938,6.1737843,6.240062,6.412881,6.035033,6.14591,5.984241,6.6408286,6.053616,6.326162,6.4073067,6.5689754,5.9780464,6.4203143,6.1737843,6.2016582,6.321826,5.997868,6.540482,6.4649124,6.704629,5.4218054,6.2518315,6.2741303
939,6.1756425,6.236346,6.4079256,6.030078,6.1483874,5.987338,6.6408286,6.043086,6.320587,6.4004927,6.57517,5.976808,6.41412,6.1775007,6.1936054,6.3212066,5.9953904,6.5324297,6.463054,6.707107,5.421186,6.2561674,6.2722726
940,6.1719255,6.243779,6.408545,6.0306973,6.1595373,5.9910545,6.640209,6.0406084,6.3199677,6.390582,6.5770283,5.9780464,6.404209,6.1849337,6.200419,6.3199677,5.997868,6.5355268,6.465532,6.71392,5.408178,6.2611227,6.2728915
941,6.1737843,6.2481146,6.4135003,6.0325556,6.173165,5.9922934,6.648262,6.03875,6.3168707,6.388724,6.584461,5.9891963,6.398015,6.1936054,6.2022777,6.3224454,6.0046816,6.534288,6.4587183,6.7244506,5.413133,6.277847,6.279086
942,6.176881,6.254309,6.4104033,6.0368915,6.186792,5.9997263,6.648262,6.0498996,6.320587,6.386246,6.586939,6.002204,6.3998733,6.205994,6.208472,6.3224454,6.0071597,6.5398626,6.4735847,6.738078,5.414372,6.288377,6.2889967
943,6.1787395,6.2642198,6.4190755,6.0325556,6.1985607,6.00654,6.6513586,6.056713,6.3075795,6.386246,6.5906553,6.015212,6.3955374,6.219621,6.215286,6.323684,6.010257,6.540482,6.4822564,6.748608,5.4125137,6.2976685,6.2933326
944,6.185553,6.2741303,6.419695,6.0399885,6.2121882,6.011495,6.6513586,6.0622883,6.311915,6.396157,6.5962305,6.0201674,6.3955374,6.238204,6.205994,6.3274007,6.0145926,6.537385,6.4760623,6.7492275,5.410036,6.300766,6.293952
945,6.1880307,6.275369,6.4190755,6.0437055,6.2177634,6.019548,6.651978,6.068482,6.311296,6.396157,6.6067605,6.0368915,6.396776,6.2524505,6.2177634,6.335453,6.023884,6.536146,6.482876,6.756041,5.4168496,6.3137736,6.2995267
946,6.1985607,6.28528,6.425889,6.0511384,6.236965,6.0263615,6.6532173,6.078393,6.308199,6.401112,6.614813,6.050519,6.3998733,6.2623615,6.2245765,6.33917,6.0331755,6.5423403,6.4865923,6.7628546,5.4218054,6.3212066,6.304482
947,6.192986,6.292713,6.4252696,6.061049,6.245637,6.037511,6.658792,6.085826,6.312535,6.404209,6.6185293,6.056713,6.3986344,6.273511,6.23201,6.3534164,6.044944,6.547915,6.4921675,6.763474,5.425522,6.3335953,6.3162513
948,6.196083,6.305102,6.4339414,6.0746765,6.256787,6.046183,6.6687026,6.1006923,6.3137736,6.4172173,6.629679,6.068482,6.3973956,6.2828026,6.2419205,6.3497,6.0573325,6.5541096,6.50022,6.7727656,5.425522,6.3404083,6.32802
949,6.1979413,6.3143926,6.4407554,6.0839677,6.2636003,6.052377,6.6699414,6.1112227,6.3137736,6.4178367,6.6346345,6.0728183,6.406687,6.2976685,6.2481146,6.358991,6.0641465,6.567737,6.5076528,6.7783403,5.424902,6.351558,6.3311176
950,6.1923666,6.313154,6.4481883,6.096976,6.2642198,6.0573325,6.6668444,6.1211333,6.311915,6.4221725,6.642687,6.0759153,6.409165,6.3026237,6.256787,6.3602304,6.0765347,6.560923,6.512608,6.7696686,5.424902,6.355275,6.3329754
951,6.18927,6.308199,6.44633,6.088923,6.264839,6.0573325,6.6569333,6.1316633,6.3137736,6.412262,6.637112,6.077154,6.4073067,6.3026237,6.255548,6.3583717,6.082729,6.5652595,6.5088916,6.7628546,5.4230437,6.350939,6.334834
952,6.1917477,6.3162513,6.4543824,6.095737,6.2710333,6.072199,6.6730385,6.142194,6.3224454,6.4277472,6.659411,6.0808706,6.415978,6.3162513,6.269795,6.3757157,6.106267,6.57517,6.520661,6.7572803,5.4236636,6.3546553,6.334834
953,6.2159047,6.342267,6.4698677,6.119894,6.2920938,6.0994534,6.677994,6.1632543,6.346603,6.4444714,6.677994,6.096976,6.4388967,6.332356,6.295191,6.3912015,6.1285663,6.5999465,6.543579,6.773385,5.4422464,6.3757157,6.3546553
954,6.2245765,6.345364,6.4562407,6.108125,6.2815638,6.0870647,6.686666,6.1787395,6.358991,6.453763,6.69286,6.0790124,6.440136,6.335453,6.308199,6.401112,6.125469,6.5993276,6.531191,6.7473693,5.444104,6.361469,6.359611
955,6.2338676,6.3397894,6.449427,6.107506,6.2685556,6.0777736,6.6885242,6.173165,6.3645663,6.4562407,6.686666,6.0480413,6.4358,6.336073,6.3075795,6.388724,6.1087446,6.593753,6.508272,6.728167,5.4428654,6.343506,6.362708
956,6.2326293,6.3342147,6.4469495,6.1087446,6.2605033,6.074057,6.6891437,6.1737843,6.367044,6.452524,6.684808,6.0480413,6.432083,6.3379307,6.312535,6.3825293,6.1087446,6.591275,6.509511,6.715779,5.443485,6.3478417,6.3633275
957,6.23201,6.332356,6.453763,6.116178,6.25369,6.069102,6.701532,6.1626344,6.3639464,6.4444714,6.6761355,6.033795,6.4314637,6.331737,6.3026237,6.3738575,6.1056476,6.578886,6.511369,6.716398,5.444724,6.33917,6.3527975
958,6.230771,6.3181095,6.450666,6.1099834,6.249973,6.0709596,6.6996737,6.162015,6.379432,6.436419,6.6668444,6.030078,6.436419,6.331737,6.30634,6.3750963,6.1056476,6.588797,6.51075,6.717637,5.450299,6.3497,6.3447447
959,6.225816,6.318729,6.465532,6.1149387,6.247495,6.075296,6.6965766,6.160776,6.381291,6.430225,6.6699414,6.030078,6.4296055,6.3335953,6.3038626,6.3738575,6.108125,6.584461,6.5076528,6.71392,5.4496794,6.3503194,6.3459835
960,6.23201,6.31749,6.462435,6.132902,6.258645,6.0821095,6.701532,6.1595373,6.380671,6.4203143,6.6618886,6.024503,6.4370384,6.3366923,6.30634,6.37138,6.108125,6.590036,6.5150857,6.723831,5.446582,6.3620887,6.3459835
961,6.23201,6.324304,6.4735847,6.132902,6.262981,6.0870647,6.7040095,6.1582985,6.3837686,6.432083,6.659411,6.033795,6.4351807,6.334834,6.3069596,6.3800516,6.11432,6.5894165,6.5175633,6.7318835,5.447821,6.3738575,6.342267
962,6.236965,6.315632,6.4748235,6.1366186,6.262981,6.082729,6.702771,6.1564403,6.381291,6.4190755,6.6513586,6.033795,6.4308443,6.3274007,6.2995267,6.38191,6.107506,6.5819836,6.521899,6.7430334,5.4459624,6.3769546,6.3397894
963,6.239443,6.311296,6.480398,6.1316633,6.2598834,6.088304,6.6990542,6.1564403,6.385627,6.422792,6.640209,6.039369,6.436419,6.3274007,6.300146,6.385007,6.110603,6.5875583,6.521899,6.7368393,5.450299,6.3800516,6.331737
964,6.238204,6.301385,6.479779,6.1378574,6.2574058,6.0839677,6.695338,6.153343,6.3843875,6.415978,6.634015,6.0368915,6.4277472,6.3193483,6.285899,6.3726187,6.0982146,6.578886,6.520041,6.745511,5.4490595,6.3750963,6.3286395
965,6.2406816,6.301385,6.4729652,6.132902,6.2518315,6.0808706,6.6767554,6.143432,6.3757157,6.4079256,6.6216264,6.042466,6.4283667,6.310057,6.286519,6.3769546,6.1044087,6.578886,6.5150857,6.740556,5.452157,6.3769546,6.323684
966,6.2233377,6.2945714,6.46739,6.125469,6.250592,6.0715795,6.6718,6.1372385,6.3800516,6.4060674,6.6086187,6.0362725,6.4184556,6.300146,6.280325,6.3707604,6.1037893,6.568356,6.512608,6.7349806,5.44844,6.368902,6.3224454
967,6.2227187,6.2995267,6.4661517,6.123611,6.2493534,6.0709596,6.659411,6.1409545,6.3843875,6.399254,6.600566,6.043086,6.419695,6.2933326,6.2834215,6.3676634,6.1037893,6.57517,6.511369,6.741175,5.443485,6.374477,6.312535
968,6.219002,6.295191,6.46739,6.1260886,6.2530704,6.069102,6.6581726,6.1366186,6.3757157,6.406687,6.598708,6.042466,6.4234114,6.2828026,6.275369,6.366424,6.101931,6.5702147,6.5188026,6.7386975,5.439769,6.376335,6.3069596
969,6.2171435,6.2834215,6.4593377,6.119894,6.2413015,6.0598106,6.642687,6.138477,6.3719993,6.3986344,6.5801253,6.0406084,6.4209337,6.2710333,6.2728915,6.3602304,6.09202,6.5776477,6.5175633,6.743653,5.4354324,6.3726187,6.300766
970,6.1991806,6.27475,6.4512854,6.1013117,6.2326293,6.0418468,6.62844,6.1242304,6.370141,6.394918,6.578886,6.044944,6.4178367,6.2518315,6.266078,6.3472223,6.0944977,6.568356,6.506414,6.733123,5.4279995,6.3583717,6.2920938
971,6.205994,6.276608,6.452524,6.101931,6.244398,6.050519,6.6309175,6.1390963,6.3843875,6.391821,6.578267,6.0468025,6.42465,6.249973,6.2716527,6.3472223,6.0914006,6.5850806,6.5225186,6.739317,5.4279995,6.3602304,6.2902355
972,6.2121882,6.289616,6.466771,6.105028,6.2524505,6.0678625,6.634015,6.142813,6.405448,6.4116426,6.591894,6.066624,6.4413743,6.254309,6.285899,6.355894,6.110603,6.598708,6.533049,6.749847,5.4403877,6.370141,6.300766
973,6.21033,6.2815638,6.4339414,6.069721,6.2295322,6.0306973,6.624104,6.138477,6.405448,6.4172173,6.5956106,6.021406,6.4358,6.2357264,6.2815638,6.3373117,6.085207,6.581364,6.494025,6.717637,5.4341936,6.3404083,6.3038626
974,6.2053742,6.267936,6.4135003,6.059191,6.2171435,6.00654,6.617291,6.1167974,6.4035897,6.4110227,6.5875583,6.002204,6.4252696,6.2159047,6.279086,6.3199677,6.0672436,6.571453,6.4760623,6.7002935,5.4298573,6.320587,6.292713
975,6.1991806,6.2605033,6.4035897,6.0437055,6.2078524,5.9922934,6.6185293,6.1006923,6.394918,6.4104033,6.57455,5.993532,6.412262,6.2022777,6.2685556,6.300146,6.043086,6.5596843,6.4649124,6.6916213,5.4180884,6.3038626,6.295191
976,6.18865,6.2388234,6.393679,6.0276003,6.2053742,5.9817634,6.6079993,6.09264,6.385007,6.396157,6.5627813,5.987957,6.4029703,6.1985607,6.2623615,6.290855,6.034414,6.556587,6.45686,6.695338,5.4193273,6.310057,6.2834215
977,6.1818366,6.230771,6.3930597,6.018309,6.196083,5.9675164,6.612335,6.078393,6.383149,6.394918,6.5541096,5.987957,6.391821,6.1917477,6.250592,6.284661,6.0201674,6.5448184,6.4419937,6.6872854,5.408178,6.29581,6.2728915
